,POSTS,PREPROCESSED_POSTS,REACTIONS,REACTIONS_AVERAGE,INDEX,POLARITY,SUBJECTIVITY,SIMILARITY_TO_BEST,POST_LENGTH,NUMBER_OF_ENTS,INDEX_HIGHER_THAN_HALF_BAYES,INDEX_HIGHER_THAN_ONE_BAYES,INDEX_HIGHER_THAN_THREE_BAYES
829,"Dwunasty odcinek cyklu WedelzPasja , to pasja Kamila Luttelmann (she her) , naszej Dyrektorki ds. Prawnych i Zgodności, pracującej w Wedlu od 2008 roku. Kamila zajmuje się sprawami prawnymi, zgodnością, a od niedawna także działaniami z zakresu różnorodności i kultury włączającej. Jej pasja natomiast jest dobra zarówno dla ciała jak i dla ducha, a skrywa się pod hasłem: Buddyzm rowerowy. Kamila o swojej pasji: Jeżdżę na rowerze. W sypialni. Najnudniejsze zajęcie świata, chyba że jednocześnie coś się ogląda. Przypadkowo na YouTube odkryłam Ajahna Brahma buddyjskiego mnicha, oryginalnie brytyjskiego fizyka po Cambridge. I wpadłam. To moje najbardziej ekscytujące i znaczące odkrycie. Buddyzm to system filozoficzny. Dla mnie okulary, przez które patrzę na świat i moje życie. Źródło spokoju i mądrości. Buddyzm nie narzuca. Człowiek jest partnerem: kwestionuj i doświadczaj, słuchaj swojego serca. Wszystko mija. Dobre i złe. Ta świadomość pozwala mi zanurzać się w teraźniejszości, nie obawiać się, że cudowne chwile miną, bo miną. Taka ich natura. Nie martwić się, kiedy jest źle, bo to też minie i znowu będzie wspaniale. Kopalnia wiedzy, a ja mam 800 znaków do dyspozycji. Posłuchajcie Brahma. Love amp Peace. Zapraszamy na kolejne odcinki cyklu Wedel z Pasją. WedelzPasja WedelROZNORODNOSC ",dwunasty odcinek cykl wedelzpasja pasja Kamil luttelmann she her naszej dyrektorka ds prawny zgodność pracujący Wedel rok Kamil zajmować sprawa prawny zgodność dawny działanie zakres różnorodność kultura włączającej pasja dobry zarówno ciało duch skrywać hasło buddyzm rowerowy Kamil swojej pasja jeździć rower sypialnia nudny zajęcie świat chyba jednocześnie oglądać przypadkowo youtube odkryć ajahna brahma buddyjski mnich oryginalnie brytyjski fizyk cambridge wpaść ekscytujący znaczący odkrycie buddyzm systema filozoficzny okular patrzyć świat żyto źródło spokój mądrość buddyzm narzucać człowiek partner kwestionuj doświadczać słuchać swojego serce mijać dobry zły świadomość pozwalać zanurzać teraźniejszość obawiać cudowny chwila mina mina natura martwić źle minąć wspaniale kopalnia wiedza mieć znak dyspozycja posłuchać brahma love amp peace zapraszać kolejny odcinek cykl wedel pasja wedelzpasja wedelroznorodnosc,65,83.25263157894737,0.7807561006448349,0.5,0.6,0.7771901937659149,237,10,0,0,0
830,"4. września obchodzimy Międzynarodowy Dzień Czekolady! W tym roku dedykujemy go serialowi Receptura, który współtworzyliśmy ze stacją TVN Grupa Discovery . Ten dzień jest najważniejszą datą w naszym kalendarzu, a wspólne świętowanie to już tradycja dla całej załogi Wedla. W tym roku nasi pracownicy otrzymali specjalne upominki, które pozwolą im się zrelaksować przy oglądaniu serialu i jeszcze bardziej poczuć przedstawianą w nim historię. Dodatkowo, w najbliższą sobotę od godz. 11.00, zapraszamy wszystkich na Plac Defilad w Warszawie, gdzie będzie można zobaczyć replikę samolotu RWD13, który również zostanie pokazany w serialu. To wierna kopia maszyny, którą Jan Wedel zakupił na potrzeby fabryki w 1937 r. Co ciekawe, służyła nie tylko do transportu słodyczy, ale także do działań reklamowych z pokładu zrzucano pralinki nad bałtyckimi plażami czy ulotki podczas festynów w Warszawie. To także za tym samolotem pilot Aleksander Onoszko dokonał jedynego holowania banneru reklamowego w okresie międzywojennym w Polsce! Serdecznie zachęcamy Was do oglądania serialu, a także do odwiedzenia naszej strefy na Placu Defilad, gdzie będziecie mogli skosztować również czegoś pysznego WedelDUMA ",wrzesień obchodzić międzynarodowy dzienie czekolada rok dedykować serial receptura współtworzyć stacja tvn grupa discovery dzienie ważny data naszym kalendarz wspólny świętowanie tradycja załóg Wedel rok pracownik otrzymać specjalny upominek pozwolić zrelaksować oglądaniu serial poczuć przedstawianą historia dodatkowo bliski sobota zapraszać plac defilada Warszawa zobaczyć replika samolot zostanie pokazany serial wierny kopia maszyna którą Jany wedel zakupić potrzeba fabryka r ciekawy służyć transport słodycze działanie reklamowy pokład zrzucać pralinka bałtycki plaża ulotka festyn Warszawa samolot pilot Aleksandra onoszko dokonać jedyny holowania banner reklamowy okres międzywojenny Polska serdecznie zachęcać oglądania serial odwiedzenie naszej strefa placu defilad móc skosztować czegoś pyszny wedelduma,70,83.25263157894737,0.8408142622328992,0.0,0.0,0.8286055058757215,194,15,0,0,0
831,"W jedenastej odsłonie naszego cyklu WedelzPasja będzie teatralnie i poetycko, ale takie nazwisko mówi samo za siebie Katarzyna Mickiewicz , Młodszy Specjalista Analiz Sprzedaży pracuje z nami od początku 2019 roku i jak sama mówi zajmuje się szeroko pojętym raportowaniem. Kasia o swojej pasji pisze tak: Teatr jest ogromną częścią mojego życia od ok. 10 lat, co lekko licząc da pewnie setki obejrzanych spektakli. Niektóre widziałam po wiele razy i każdy jeden był wyjątkowy i niepowtarzalny, z każdym wiążą się szczególne wspomnienia. Słowa Kornela Makuszyńskiego trafiają w sedno: Boże mój! gdybym policzył, ile razy nie jadłem, aby tylko być w teatrze, mógłbym bez procesu kanonizacyjnego zostać wielkim świętym za posty i umartwienia. () być trzydzieści cztery razy w teatrze w jednym miesiącu, oto jest rozkosz rozkoszy, oto tryumf duszy genialnej! () Trzydzieści przedstawień codziennych wieczornych, cztery przedstawienia niedzielne, popołudniowe, a czasem jeszcze w jakieś nadzwyczajne święto () Tak! czasem czułem się zmęczony... Czasem zlatywałem na łeb ze stromych schodów i wtedy ogarniało mnie niejakie zniechęcenie. Ale na krótko. Teatr dał mi też to co najcenniejsze przyjaźnie zawierane gdzieś za kulisami, w foyer czy w kolejkach po wejściówki. Nie ma dla mnie piękniejszego wieczoru, od tego spędzonego na widowni. Zapraszamy na kolejne odcinki cyklu Wedel z Pasją. WedelzPasja WedelROZNORODNOSC ",jedenasty odsłona cykl wedelzpasja teatralnie poetycko nazwisko mówić samo siebie Katarzyn mickiewicz młody specjalista analiza sprzedaż pracować początek rok mówić zajmować szeroko pojętym raportowaniem kasia swojej pasja pisać teatr ogromny część mojego życie rok lekko liczyć dać pewnie setka obejrzanych spektakl niektóre widzieć wyjątkowy niepowtarzalny każdym wiązać szczególny wspomnienie słowo Kornel Makuszyński trafiać sedno Boho gdybym policzyć jeść teatr móc proces kanonizacyjny zostać wielki święty posta umartwienie trzydzieści cztery teatr miesiąc rozkosz rozkosz tryumf dusza genialny trzydzieści przedstawienie codzienny wieczorny cztery przedstawienie dzielny popołudniowy czas jakieś nadzwyczajny święto czas czuć zmęczony czas zlatywać łeb stromy schód ogarniać zniechęcenie krótko teatr dać cenny przyjaźń zawierane kulisy foyer kolejka wejściówka mieć piękny wieczór spędzonego widownia zapraszać kolejny odcinek cykl wedel pasja wedelzpasja wedelroznorodnosc,30,83.25263157894737,0.36034896952838535,0.9765625,0.5,0.7571134516531134,242,6,0,0,0
832,"Tworzymy wiele niesamowitych receptur, których od zawsze pilnie strzeżemy. Wypracowanie tej najnowszej zajęło nam prawie 2 lata, jednak tym razem z przyjemnością się nią z Wami podzielimy. nbsp Mowa o sześcioodcinkowym serialu Receptura z gwiazdorską obsadą, który łączy ze sobą dwie historie. Jedna przenosi nas do 1936 r. (przypominamy to wtedy Jan Wedel wymyślił Ptasie Mleczko), druga natomiast osadzona jest współcześnie. To odwzorowanie wedlowskiego świata, w którym przeszłość nieustannie przenika się z teraźniejszością! nbsp Bardzo chcielibyśmy zdradzić Wam więcej, jednak najlepiej jak sami się przekonacie, co kryje ta historia . Zapraszamy już w najbliższą niedzielę (29.08) na platformę player.pl , a od 5 września na antenę TVN (godz. 21.30.). nbsp Ten niestandardowy projekt stworzyliśmy przy współpracy z TVN Grupa Discovery specjalnie z okazji naszych 170. urodzin dziękujemy! Ogromne podziękowania ślemy też do naszego zespołu marketingu w szczególności do Dominika Igielińska , Elzbieta Kulawik (she her) i Marty Marockiej, które trzymały pieczę nad całym projektem. Dziękujemy także wszystkim współpracującym z nami agencjom, które były zaangażowane w jego realizację oraz promocję. nbsp Dajcie znać, czy czekacie na pierwszy odcinek równie niecierpliwie jak my! nbsp WedelDUMA ",tworzyć samowity receptura pilnie strzec wypracowanie nowy zająć rok przyjemność podzielić nbsp mowa sześcioodcinkowym serial receptura gwiazdorski obsada łączyć historia przenosić r przypominać Jany wedel wymyślić Ptaś mleczko drugi osadzony współcześnie odwzorowanie wedlowski świat przeszłość nieustannie przenikać teraźniejszość nbsp chcieć zdradzić przekonać kryć historia zapraszać bliski niedziela platforma wrzesień antena tvn nbsp niestandardowy projekt stworzyć współpraca tvn grupa discovery specjalnie okazja urodziny dziękować ogromny podziękowanie słać zespół marketing szczególność Dominik igielińska elzbieta kulawik she her Marta marockiej trzymać piecza projekt dziękować współpracującym agencja zaangażowane realizacja promocja nbsp dać znać czekać pierwszy odcinek równie niecierpliwie nbsp wedelduma,133,83.25263157894737,1.5975470982425084,0.0,0.0,0.8369995352085602,219,14,1,1,0
833,"Na kanwie naszego piątkowego cyklu WedelzPasja , przygotowaliśmy Wystawę z Pasją naszprzepistoludzie ! Zorganizowaliśmy ją w naszej siedzibie, jak i online na wewnętrznej platformie urodzinowej. Chcieliśmy w ten sposób docenić 19 Autorek i Autorów, którzy postanowili podzielić się ze światem swoimi pasjonującymi historiami. Bardzo Wszystkim DZIĘKUJEMY! Fantastycznie jest widzieć i wiedzieć jak różnorodną i kreatywną Społecznością Wedlowców jesteśmy! Na naszym profilu kolejne odcinki cyklu WedelzPasja będą publikowane przynajmniej do końca października zapraszamy do śledzenia! Bądźcie czujni szczególnie w piątki Dajcie znać w komentarzach co myślicie o naszym cyklu, a Ci którzy mieli okazję ją zobaczyć również o wystawie? Pozdrawiamy z pasją i dziękujemy, że jesteście z nami jest tu już Was blisko 7nbsp000! WedelzPasja WedelDUMA WedelROZNORODNOSC ",kanwa piątkowy cykl wedelzpasja przygotować wystawa pasja naszprzepistoludzie zorganizować naszej siedziba online wewnętrzny platforma urodzinowy chcieć docenić autorek autor postanowić podzielić świat swoimi pasjonujący historia dziękować fantastycznie widzieć wiedzieć różnorodny kreatywny społeczność wedlowców jesteśmy naszym profil kolejny odcinek cykl wedelzpasja publikowane przynajmniej koniec październik zapraszać śledzenia bądźcie czujny szczególnie piątka dać znać komentarz myślić naszym cykl mieć okazja zobaczyć wystawa pozdrawiać pasja dziękować blisko wedelzpasja wedelduma wedelroznorodnosc,50,83.25263157894737,0.6005816158806423,0.0,0.0,0.7588199794666429,127,1,0,0,0
834," W Wedlu wiemy, że sport to zdrowie, a kiedy dodać do tego towarzystwo dawno niewidzianych znajomych z pracy i ważny cel to kilometry robią się same! W minioną sobotę świętowaliśmy 90tą rocznicę powstania naszego Klubu Sportowego Rywal. Oczywiście aktywnie:) Za nami piękna wspólna wycieczka rowerowa, zwiedzanie Twierdzy Modlin, ognisko A przejechane kilometry (niektórym udało się przebić magiczną 100tkę!) wpadły do naszej wspólnej puli wyzwania charytatywnego, które realizujemy od wiosny w ramach urodzinowej akcji 170 normy chcemy wesprzeć Fundację Śląskie Hospicjum dla Dzieci Świetlikowo. Do końca pozostało nam jeszcze kilka miesięcy i sporo kilometrów do pokonania. Trzymajcie kciuki! PS. Oczywiście taki dystans nie byłby możliwy, gdyby nasze mięśnie nie zostały odpowiednio zasilone energią z wedlowskiej czekolady i najnowszych batoników Na Dobre! naszprzepistoludzie WedelODPOWIEDZIALNOSC CzasNaPrzyjemnosc Dominik Janowski , Aleksandra ZwolińskaCzuba , Ewa Cyzio , Mirosław Noceń , Małgorzata Szajkowska , Karolina Kopińska , Renato Pieńkowski , Zuzanna Wedlejt , Agnieszka Nowak , Aleksandra Majcher , Grzegorz Margol ,",Wedel wiedzieć sport zdrowie dodać towarzystwo dawno niewidziany znajomy praca ważny cela kilometr robić miniony sobota świętować rocznica powstanie klub sportowy rywal oczywiście aktywnie piękny wspólny wycieczka rowerowy zwiedzanie twierdza Modliny ognisko przejechany kilometr niektórym udać przebić magiczny wpaść naszej wspólny pula wyzwanie charytatywny realizować wiosna ramy urodzinowy akcja norma chcieć wesprzeć fundacja śląski hospicjum dziecko świetlikowo koniec pozostać miesiąc sporo kilometr pokonanie trzymać kciuk ps oczywiście dystans byłby możliwy mięsień zostały odpowiednio zasilone energia wedlowski czekolada nowy batonik dobry naszprzepistoludzie wedelodpowiedzialnosc czasnaprzyjemnosc Dominika janowski Aleksander zwolińskaczuba ewa cyzio Mirosława noceń małgorzata szajkowska Karolino kopińska Renata pieńkowski zuzanna wedlejt agnieszka Nowaki Aleksander majcher grzegorz margol,144,83.25263157894737,1.7296750537362497,0.48828125,0.5625,0.7767305540193993,174,15,1,1,0
835," Wczoraj obchodziliśmy Wielki Dzień Pszczół i z tej okazji... otworzyliśmy dwanbsphotelenbspdla owadów zapylającychnbspna Kamionkowskich Błoniach Elekcyjnych tuż obok Parku Skaryszewskiego, w pobliżunbspnaszejnbspFabryki!nbsp Hotel zapewnia schronienie i możliwość budowania gniazd m.in .nbspzłotokom, motylom, muchówkom, a przede wszystkim dzikim pszczołom (murarki,nbsplepiarki). Owady te zapylają kwiaty podobnie jak pszczoła miodna, wspierając zachowanienbspbioróżnorodności. W domku mogą zamieszkać także skorki i biedronki, które pomagają pozbyć się niechcianych mszyc.nbspnbsp Dlaczego wspieramy owady? W Europie 84 gatunków roślin uprawnych jest zapylanych przez zwierzęta, a 4000 odmian warzyw istnieje dzięki zapylaniu przez owady. Obecność pszczół w ekosystemie jest nieoceniona dla środowiska naturalnego i ludzi. Chęć zwiększenia populacji tych owadów stała się impulsem do założenianbspmiejskiej pasieki na dachu fabryki Wedlanbspw 2017 roku.nbspnbsp Hotele powstałynbspdziękinbspwspółpracy firmy Wedel ze Stowarzyszenie Serduszko dla Dzieci , przy wsparciu Urzędu Dzielnicy PragaPołudnienbsp m.st . Warszawy.nbspMiejsce wokół domku dla owadów będzie wykorzystane na planowanenbspwarsztatynbspekoedukacyjne dla młodzieży i pracowników.nbspnbsp WedelDUMA nbsp WedelODPOWIEDZIALNOSC ",wczoraj obchodzić wielki dzienie pszczoła okazja otworzyć dwanbsphotelenbspdla owad zapylającychnbspna kamionkowski błoń elekcyjny tuż park skaryszewski pobliżunbspnaszejnbspfabryki nbsp hotel zapewniać schronienie możliwość budowania gniazdo motyl muchówka dziki pszczoła murarka nbsplepiarki owad zapylać kwiat podobnie pszczoła miodny wspierać zachowanienbspbioróżnorodności domek móc zamieszkać skorek biedronka pomagać pozbyć niechcianych wspierać owad Europa gatunek roślina uprawny zapylanych zwierzę odmiana warzywo istnieć dzięki zapylaniu owad obecność pszczoła ekosystem nieoceniony środowisko naturalny człowiek chęć zwiększenie populacja owad stać impuls założenianbspmiejskiej pasieka dach fabryka wedlanbspw hotel powstałynbspdziękinbspwspółpracy firma wedel stowarzyszenie serduszko dziecko wsparcie urząd dzielnica pragapołudnienbsp wokół domek owad wykorzystane planowanenbspwarsztatynbspekoedukacyjne młodzież wedelduma nbsp wedelodpowiedzialnosc,94,83.25263157894737,1.1290934378556075,0.0,0.0,0.8898483414001347,168,6,0,0,0
836,"W dziesiątym odcinku naszego cyklu WedelzPasja Dariusz Talarek , jeden z naszych Operatorów Procesu, obecny w Wedlu od 2012 roku opowie o swojej pasji do grania i wygrywania teleturniejów wiedzowych. Dariusz o swojej pasji do wiedzy: Moją pasją są występy w teleturniejach. Wszystko zaczęło się pod koniec lat 80tych, a więc trwa już 33 lata, oczywiście nie bez przerwy. Pierwszy teleturniej, w którym brałem udział to Sponsor Pijanowskiego wygrałem komplet otwieraczy do piwa i wina oraz dziadka do orzechów w kolorze żółtym. Połknąłem wtedy bakcyla rywalizacji. W sumie zebrało się do chwili obecnej 29 występów. Interesują mnie tylko teleturnieje wiedzowe. Startowałem m.in . w Milionerach, Va Banque, Wielki Poker, Szybka Forsa, 1 z 10, Czy jesteś mądrzejszy od 5klasisty, Następny proszę, Gra słów Krzyżówka. Były sukcesy: Następny proszę 51 000 zł, Wielki Poker 53 500 zł i wiele innych, ale też porażki w pierwszej rundzie. Wygrać można z każdym i przegrać też potrzebne jest zawsze dużo szczęścia i trochę wiedzy. Wygrana smakuje bardzo, a z porażek trzeba wyciągać wnioski i grać dalej! Zapraszamy na kolejne odcinki cyklu Wedel z Pasją. WedelzPasja WedelROZNORODNOSC ",dziesiąty odcinek cykl wedelzpasja dariusz talarek operator proces obecny Wedel rok opowiedzieć swojej pasja granie wygrywania teleturniej wiedzowy dariusz swojej pasja wiedza moją pasja występ teleturniej zacząć koniec rok trwać rok oczywiście przerwa pierwszy teleturniej brać udział sponsor Pijanowski wygrać kompleta otwieraczy piwo wino dziadek orzech kolor żółty połknąć bakcyl rywalizacja suma zebrać chwila obecny występ interesować teleturnieje wiedzowy startować milionerach va banque wielki poker szybka forsa jesteś mądry następny prosić grać słowo krzyżówka sukces następny prosić zł wielki poker zł porażka pierwszy runda wygrać każdym przegrać potrzebny szczęście trochę wiedza wygrana smakować porażka wyciągać wniosek grać zapraszać kolejny odcinek cykl wedel pasja wedelzpasja wedelroznorodnosc,63,83.25263157894737,0.7567328360096093,0.0,0.0,0.8277797904097962,210,7,0,0,0
837,"Dziś w ramach cyklu WedelzPasja czas na smakowitą opowieść naszego eksperta systemu SharePoint, Cezary Cholewiński z Zespołu IT, który jest w naszej wedlowskiej społeczności od 2019 roku. Czy można połączyć gotowanie z IT? Jak widać, można. Czarek o swojej pasji mówi tak: Wciąż poszukuję nowych smaków, zamawiam potrawy, których nie znam, pytam o przepisy, uczestniczę w kursach. Kiedyś w małej tajskiej restauracji szefowa kuchni zaprosiła mnie do wspólnego gotowania. Tak poznałem oryginalny przepis na makaron pad thai i zupę tom yum. W domu staram się odtworzyć to, czego próbowałem, spędzam w kuchni czasem całe dnie, zapraszam na degustacje znajomych, dzielę się sukcesami na portalach społecznościowych. Ostatni rok motywował mnie do eksperymentowania i testowania różnych pomysłów. Po latach przerwy, wróciłem do pieczenia domowego chleba na własnym zakwasie. Pytany wielokrotnie o przepisy, postanowiłem uporządkować swoją wiedzę i obecnie prowadzę blog kulinarny kuchnITa.pl , na którym krok po kroku podaję sprawdzone metody na przygotowanie różnych dań. Zapraszamy na kolejne odcinki cyklu Wedel z Pasją. WedelzPasja WedelROZNORODNOSC ",ramy cykl wedelzpasja czas smakowity opowieść ekspert system sharepoint Cezar cholewiński zespół it naszej wedlowski społeczność rok połączyć gotowanie it widać czarek swojej pasja mówić wciąż poszukiwać nowy smak zamawiać potrawa znać pytać przepis uczestniczyć kurs kiedyś mały tajski restauracja szefowa kuchnia zaprosić wspólny gotowanie poznać oryginalny przepis makaron pad thai zupa tom yum dom starać odtworzyć czego próbować spędzać kuchnia czas dzień zapraszać degustacja znajomy dzielić sukces portal społecznościowy ostatni rok motywować eksperymentowania testowania różny pomysł rok przerwa wrócić pieczenie domowy chleb własny zakwas pytany wielokrotnie przepis postanowić uporządkować swoją wiedza obecnie prowadzić blog kulinarny krok krok podawać sprawdzone metoda przygotowanie różny danie zapraszać kolejny odcinek cykl wedel pasja wedelzpasja wedelroznorodnosc,69,83.25263157894737,0.8288026299152863,0.0,0.0,0.8482733558409793,188,6,0,0,0
838,"Wakacje to podróże małe i duże! A czasami nawet na drugim krańcu świata poszukujemy swoich ulubionych smaków i marek. Właśnie dlatego sukcesywnie rozwijamy obszar eksportowy, aby wedlowskie słodycze docierały do najdalszych zakątków nie tylko latem . Już w latach 40tych XX wieku Wedlowie posiadali swoje sklepy firmowe za granicą tj. we Lwowie, Wilnie czy Paryżu, a obecnie nasze produkty dostępne są na niemal 60 rynkach. Sprawdź gdzie na stronie https:  lnkd.in dyqZqpF . Staramy się, aby nasze portfolio eksportowe było jak najbardziej dopasowane do konkretnego rynku zarówno pod kątem smaków, formatów jak i opakowań. Dział Eksportu przygotowując ofertę na zagraniczne rynki, bierze pod uwagę lokalne gusta i preferencje. Kultowe produkty Wedla tj. Ptasie Mleczko czy Torcik Wedlowski podbiły serca naszych wschodnich sąsiadów. Z kolei wedlowskie Baryłki i czekolady deserowe cieszą się niesłabnącą popularnością na Bałkanach. W trakcie roku jubileuszowego nie zapominamy również o naszych rodakach w USA, gdzie w czerwcu dla 5 największych sieci polonijnych (głównie w Chicago) przygotowaliśmy loterię z nagrodami. Jesteśmy ciekawi gdzie Wy mieliście okazję zobaczyć nasze produkty w trakcie podróżowania. Dajcie nam znać w komentarzach WedelROZNORODNOSC ",wakacje podróża mały duży czas drugi kraniec świat poszukiwać swoich ulubiony smak marka sukcesywnie rozwijać obszar eksportowy wedlowski słodycz docierać daleki zakątek lato rok xx wieko Wedel posiadać sklep firmowy granica tj Lwów Wilno Paryż obecnie produkt dostępny niemal rynka sprawdzić strona https dyqzqpf starać portfolio eksportowy dopasowane konkretny rynek zarówno kąt smak format opakowanie działo eksport przygotowywać oferta zagraniczny rynka brać uwaga lokalny gust preferencja kultowy produkt Wedel tj Ptaś mleczko torcik wedlowski podbić serce wschodni sąsiad koleja wedlowski baryłka czekolada deserowy cieszyć słabnący popularność Bałkany trakt rok jubileuszowy zapominać rodak usa czerwiec wielki sieć polonijny głównie chicago przygotować loteria nagroda jesteśmy ciekawy mieć okazja zobaczyć produkt trakt podróżowania dać znać komentarz wedelroznorodnosc,65,83.25263157894737,0.7807561006448349,0.0,0.0,0.8435660053929677,202,10,0,0,0
839,"Dziewiątą odsłoną naszego cyklu WedelzPasja zawładnęła Aleksandra ZwolińskaCzuba , Starszy Specjalista Wynagrodzeń i Świadczeń, a innymi słowy nasza specjalistka od uszczęśliwiania pracowników i benefitów, która jest z nami niespełna rok. Ola o swojej mocnej pasji: Pasjonują mnie sztuki walki, w szczególności tajski boks, ale również ćwiczę ten klasyczny. Wszystko zaczęło się już ponad 67 lat temu, ale nie obyło się przez tych kilka lat od przerw w treningach. Obecnie ćwiczę w szkole sztuk walki Aligatores w Warszawie i chodzę na treningi systematycznie od czasu, kiedy pandemia na to pozwala. Moja pasja rozpoczęła się od kilku bodźców, a dokładniej: Pierwszym z nich było promowanie w UFC, czyli amerykańskiej organizacji znanej na całej świecie Asi Jędrzejczyk, która ma na koncie kilka mistrzostw i obron pasa mistrzowskiego w swojej wadze, wtedy pomyślałam, że może mogę być jak Dżoana?! a tak poważnie zobaczyłam w niej iskierkę nadziei, że dziewczyny też mogą odnaleźć się w tym sporcie. Dodatkowo od zawsze sport i ćwiczenia fizyczne były obecne w moim życiu. W dzieciństwie i latach młodzieńczych byłam tancerką, dlatego też zawsze potrzebowałam tego, żeby być aktywną. Stąd taki pomysł po próbach chodzenia na fitness, siłownię, taniec wiedziałam, że potrzebuję czegoś, aby się wyżyć. Tak padło na sztuki walki, w których, uwierzcie mi, nie ma nudy, a zajęcia są bardzo intensywne. W treningach bardzo przydaje mi się doświadczenie taneczne, koordynacja ruchowa i umiejętność zapamiętywania kroków. Kolejnym bodźcem był temat samoobrony, której umiejętność przyda się na pewno każdej kobiecie. Finalnie okazało się, że siniaki mi nie przeszkadzają, może nie zostanę w przyszłości następczynią Joanny Jędrzejczyk, ale treningi dają mi dużo satysfakcji, mogę się wyżyć, poskakać, poćwiczyć, bez nudy, bo dużo się dzieje. Podczas treningów mogę zapomnieć również o tym, co wydarzyło się w pracy, w domu i o codziennych problemach. Pasja ta zmieniła w moim życiu to, że musiałam wyposażyć się w pełny sprzęt: włącznie z rękawicami, ochraniaczami na zęby, piszczele i znaleźć na to miejsce w domu. Nauczyła mnie też systematyczności, szacunku do innych i ich umiejętności. Zapraszamy na kolejne odcinki cyklu Wedel z Pasją. WedelzPasja WedelROZNORODNOSC ",dziewiątą odsłona cykl wedelzpasja zawładnąć Aleksander zwolińskaczuba stary specjalista wynagrodzenie świadczenie słowo specjalistka uszczęśliwiania pracownik benefit niespełna rok ola swojej mocny pasja pasjonować sztuka walka szczególność tajski boks ćwiczyć klasyczny zacząć rok obyć rok przerwa trening obecnie ćwiczyć szkoła sztuka walka aligatores Warszawa chodzić trening systematycznie czas pandemia pozwalać pasja rozpocząć bodziec dokładnie pierwszy promowanie ufc amerykański organizacja znany świat Asia jędrzejczyk mieć konto mistrzostwo obrona pas mistrzowski swojej waga pomyśleć móc dżoana poważnie zobaczyć iskierka nadzieja dziewczyna móc odnaleźć sport dodatkowo sport ćwiczenie fizyczny obecny życie dzieciństwo rok młodzieńczy byłam tancerka potrzebować aktywny stąd pomysł próba chodzenie fitness siłownia taniec wiedzieć potrzebować czegoś wyżyć paść sztuka walka uwierzyć mieć nuda zajęcie intensywny trening przydawać doświadczenie taneczny koordynacja ruchowy umiejętność zapamiętywania krok kolejny bodziec temat samoobrona umiejętność przydać pewno każdej kobieta finalnie okazać siniak przeszkadzać zostać przyszłość następczynią Joanna jędrzejczyk trening dawać satysfakcja móc wyżyć poskakać poćwiczyć nuda dziać trening móc zapomnieć wydarzyć praca dom codzienny problem pasja zmienić życie musieć wyposażyć pełny sprzęt włącznie rękawica ochraniacz ząb piszczel znaleźć miejsce dom nauczyć systematyczność szacunek umiejętność zapraszać kolejny odcinek cykl wedel pasja wedelzpasja wedelroznorodnosc,61,83.25263157894737,0.7327095713743835,0.0,0.0,0.8129344121523279,398,10,0,0,0
840,"Tym razem w ramach naszego cotygodniowego cyklu WedelzPasja , czas na pasjonującą historię Jacka Rozbickiego, Operatora Maszyn, który pracuje z nami od 2019 roku. Nasz Bohater jest Przewodnikiem Turystycznym po Warszawie. Jacek o swojej pasji: Zawsze interesowała mnie historia Warszawy. Miasta wielokulturowego, o którym w okresie międzywojennym mawiano Paryż Północy. W 2013 roku zdobyłem licencję przewodnika po Warszawie, która rozpoczęła moja przygoda z oprowadzaniem turystów. Następnie zostałem członkiem Towarzystwa Przyjaciół Warszawy, gdzie razem kolegami z Koła Organizatorów Ruchu Turystycznego współtworzyłem wydarzenia turystyczne w mieście. Moja pasja stała się moją dodatkową pracą. Zapraszamy na kolejne odcinki cyklu Wedel z Pasją. WedelzPasja WedelROZNORODNOSC ",ramy cotygodniowy cykl wedelzpasja czas pasjonujący historia Jack Rozbicki operator maszyna pracować rok bohater przewodnik turystyczny Warszawa jacek swojej pasja interesować historia Warszawa miasto wielokulturowy okres międzywojenny mawiać paryż północy rok zdobyć licencja przewodnik Warszawa rozpocząć przygoda oprowadzaniem turysta następnie zostać członek towarzystwo przyjaciel Warszawa razem kolega kół organizator rucho turystyczny współtworzyć wydarzenie turystyczny miasto pasja stać moją dodatkowy praca zapraszać kolejny odcinek cykl wedel pasja wedelzpasja wedelroznorodnosc,34,83.25263157894737,0.40839549879883674,0.0,0.0,0.7726276871652803,115,10,0,0,0
